status	gruppa_ili_hash	put	simvolov
nejroset	kursy-materials	materials/nagliadnaya-geometriya/kartoteka/03-optika.md	9919
nejroset	kursy-materials	materials/nagliadnaya-geometriya/kartoteka/04-origami.md	9920
nejroset	kursy-materials	materials/nagliadnaya-geometriya/kartoteka/05-topologiya.md	9504
nejroset	kursy-materials	materials/nagliadnaya-geometriya/kartoteka/06-mnogogranniki-euler.md	9413
nejroset	kursy-materials	materials/nagliadnaya-geometriya/kartoteka/07-formula-pika.md	8985
nejroset	kursy-materials	materials/nagliadnaya-geometriya/kartoteka/08-kvadrat-kub-razmernost.md	8993
nejroset	kursy-materials	materials/nagliadnaya-geometriya/mini-kurs-euler/STANDARD-lekcii.md	5529
nejroset	kursy-materials	materials/obzory/dika-v-vysshey-matematike/src/01-temperli-lib.md	58444
nejroset	kursy-materials	materials/obzory/dika-v-vysshey-matematike/src/02-indeks-dzhonsa.md	16930
nejroset	kursy-materials	materials/obzory/goodstein-ordinaly-gidra/src/obzor.md	88861
nejroset	kursy-materials	materials/obzory/karri-hovard-lambek/src/obzor.md	11037
nejroset	kursy-materials	materials/obzory/kombinatorika-okruzhnosti/src/obzor.md	45816
nejroset	kursy-materials	materials/obzory/monady-i-yoneda/src/obzor.md	12691
nejroset	kursy-materials	materials/obzory/puti-ogranichennoy-vysoty/src/obzor.md	47803
nejroset	kursy-materials	materials/obzory/sluchajnye-bluzhdaniya-na-gruppah/src/01-poyya-kesten.md	90112
nejroset	kursy-materials	materials/obzory/sluchajnye-bluzhdaniya-na-gruppah/zahod/01-poyya-kesten.bak.md	46511
nejroset	kursy-materials	materials/obzory/sofichnost-priblizhenie-grupp-konechnymi/src/obzor.md	53760
nejroset	kursy-materials	materials/teoriya-kategoriy/CHEGO-NET.md	76088
nejroset	kursy-materials	materials/teoriya-kategoriy/KHL-korotko.md	5444
nejroset	kursy-materials	materials/teoriya-kategoriy/OSNOVANIE.md	1269
nejroset	kursy-materials	materials/teoriya-kategoriy/START-HERE.md	12815
nejroset	kursy-materials	materials/teoriya-kategoriy/STYKOVKA-s-kursom-tipov.md	9168
nejroset	kursy-materials	materials/teoriya-kategoriy/TZ-zakazchika.md	19965
nejroset	kursy-materials	materials/teoriya-kategoriy/VNESHNYAYA-MERKA.md	86817
nejroset	kursy-materials	materials/teoriya-kategoriy/ZAPROS-zakazchika.md	35476
nejroset	kursy-materials	materials/teoriya-kategoriy/ZVONOK-2026-07-16.md	8122
nejroset	kursy-materials	materials/teoriya-kategoriy/ZVONOK-2026-07-18.md	21416
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/MANIFEST.md	51410
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/SPISOK-skachat.md	22227
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/VYCHITANO.md	245305
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/vstrechi/2026-07-22-vasily/ОТЧЁТ-для-проекта-2026-07-23.md	6784
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/vstrechi/2026-07-22-vasily/конспект.md	48329
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cam-cat-2526-materials.md	1148
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cam-cat-2526-syllabus.md	1904
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-00-about.md	11844
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-01-set.md	37549
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-02-category.md	44245
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-03-monoid.md	39555
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-04-order.md	32113
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-05-logic.md	51338
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-06-type.md	65857
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-10-functors.md	46556
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/cti-11-natural-transformations.md	66314
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/logicmatters-ct-notes.md	9677
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-act-2019.md	12640
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-adjunction-1.md	9323
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-adjunction-2.md	13660
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-adjunction-part-3.md	13646
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-diagram-is-functor.md	5829
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-enriched-1.md	9509
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-enriched-2.md	13607
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-fibonacci-sequence.md	11528
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-functor-1.md	8304
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-functor-2.md	8419
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-group-elements.md	8358
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-language-density.md	13089
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-language-stats-1.md	14521
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-language-stats-2.md	16486
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-language-stats-3.md	7556
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-limits-colimits-1.md	6704
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-limits-colimits-2.md	10370
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-limits-colimits-3.md	24695
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-magnitude-llm.md	12359
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-naming-functors.md	2132
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-nat-transf-1.md	10125
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-nat-transf-2.md	10318
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-notes-on-act.md	5695
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-obvious-secret.md	8966
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-what-is-a-category.md	9512
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-what-is-ct-anyway.md	8357
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-yoneda-embedding.md	10741
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-yoneda-perspective.md	6912
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/math3ma-yoneda.md	13004
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/mit-programming-with-categories-syllabus.md	4570
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/mo-139388-unnatural-isomorphism.md	20208
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/nott-lazy-fp-syllabus.md	1856
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/ox-c27-2526.md	4633
nejroset	kursy-materials	materials/teoriya-kategoriy/istochniki/web/parallelnyj-kurs-teoriya-tipov.md	4087
nejroset	kursy-materials	materials/teoriya-kategoriy/kartoteka/BANK-UPRAZHNENIJ.md	115446
nejroset	kursy-materials	materials/teoriya-kategoriy/konspekt/01-lekciya-1.md	43759
nejroset	kursy-materials	materials/teoriya-kategoriy/kotly/matematika.md	2920
nejroset	kursy-materials	materials/teoriya-kategoriy/kotly/naucpop.md	3786
nejroset	kursy-materials	materials/teoriya-kategoriy/spravochnik/TERMINY-russkie.md	45165
nejroset	kursy-materials	materials/teorkat-vvedenie/ANONSY.md	8399
nejroset	kursy-materials	materials/teorkat-vvedenie/CLAUDE.md	3028
nejroset	kursy-materials	materials/teorkat-vvedenie/COWORK.md	3798
nejroset	kursy-materials	materials/teorkat-vvedenie/DOKAZATELSTVA-L1/00-kak-chitat.md	5636
nejroset	kursy-materials	materials/teorkat-vvedenie/DOKAZATELSTVA-L1/01-liniya-A.md	17353
nejroset	kursy-materials	materials/teorkat-vvedenie/DOKAZATELSTVA-L1/02-liniya-B.md	25810
nejroset	kursy-materials	materials/teorkat-vvedenie/DOKAZATELSTVA-L1/03-liniya-C.md	22683
nejroset	kursy-materials	materials/teorkat-vvedenie/DOKAZATELSTVA-L1/04-nahodki.md	23996
nejroset	kursy-materials	materials/teorkat-vvedenie/DUH.md	31129
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1.md	117678
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/01-krasivaya-biekciya.md	36921
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/02-aksiomatizaciya.md	53642
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/03-tri-opredeleniya.md	28239
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/04-strelka.md	26810
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/05-funktor.md	39910
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/06-ne-prodolzhaetsya.md	25694
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/07-chego-ne-byvaet.md	7975
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/08-vot-chto-vy-delali.md	20401
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/09-dva-zapreta.md	23150
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/10-skolko-byvaet.md	31893
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/11-dve-kategorii.md	35475
nejroset	kursy-materials	materials/teorkat-vvedenie/KONSPEKT-L1/12-miry.md	80002
nejroset	kursy-materials	materials/teorkat-vvedenie/KONTRAKT-L2.md	74820
nejroset	kursy-materials	materials/teorkat-vvedenie/KOTYOL.md	18742
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/INTERVYU.md	7177
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/VYREZANO.md	6021
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/brief.md	3163
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/_snyato/dva-bazisa/zakaz.md	1230
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/_snyato/kvadrat-estestvennosti/zakaz.md	1126
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/_snyato/reshyotka-sparivaniya/zakaz.md	1369
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/_snyato/retrakt-i-obraz/zakaz.md	1958
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/centr-i-ego-obraz/zakaz.md	1631
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/disk-i-okruzhnost/zakaz.md	1696
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/funktor-funkcii-na-mnozhestve/zakaz.md	4208
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/funktor-na-podmnozhestvah/zakaz.md	3401
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/funktor-perenosit-retrakt/zakaz.md	6268
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/funktor-sohranyaet-kompoziciyu/zakaz.md	2046
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/inyekciya-i-sechenie/zakaz.md	1857
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/izomorfizmy-primery/zakaz.md	1310
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/kompoziciya-perestanovok/zakaz.md	4392
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/kompoziciya-strelok/zakaz.md	2023
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/kvadrat-eta/zakaz.md	978
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/kvadrat-so-skalyarom/zakaz.md	1264
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/kvadrat-zameny-bazisa/zakaz.md	1202
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/luch-brauera/zakaz.md	1182
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/namotka-petli/zakaz.md	1192
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/oblozhka-diagramma/zakaz.md	842
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/pustoj-kvadrat/zakaz.md	1030
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/vektory-na-ploskosti/zakaz.md	1484
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/vizitka-celikom/zakaz.md	855
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/vlozhenie-i-vozvrat/zakaz.md	1560
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/illustracii/zamena-bazisa-estestvennost/zakaz.md	2058
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/anons-dvojstvennogo/slaid.md	13573
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/anons-retraktov/slaid.md	18192
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/bazis-i-matricy/slaid.md	30485
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/centr-gruppy/slaid.md	20225
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/dvazhdy-dvojstvennoe/slaid.md	22763
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/dvojstvennoe-prostranstvo/slaid.md	24479
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/dvojstvennyj-bazis/slaid.md	29891
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/fundamentalnaya-gruppa/slaid.md	19010
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/funktor-sohranyaet-kompoziciyu/slaid.md	1026
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/funktor/slaid.md	22169
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/inyekcii/slaid.md	24240
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/inyekciya-i-sechenie/slaid.md	991
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/itogi/slaid.md	13542
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/izomorfizm/slaid.md	20569
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/kategoriya-vect-iso/slaid.md	23506
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/kategoriya/slaid.md	20228
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/kompoziciya-strelok/slaid.md	980
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/moral-estestvennosti/slaid.md	24794
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/napominanie/slaid.md	16759
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/nekanonicheskij-izomorfizm/slaid.md	23304
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/razdelitel-estestvennost/slaid.md	9824
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/razdelitel-retrakty/slaid.md	8899
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/retrakt/slaid.md	27245
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/teorema-brauera/slaid.md	16203
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/vektornye-prostranstva/slaid.md	32200
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/zamena-bazisa-estestvennost/slaid.md	1095
nejroset	kursy-materials	materials/teorkat-vvedenie/L2/slajdy/zamena-bazisa/slaid.md	21082
nejroset	kursy-materials	materials/teorkat-vvedenie/LEKCIYA-1-PASPORT.md	14177
nejroset	kursy-materials	materials/teorkat-vvedenie/LENTA-L2.md	93085
nejroset	kursy-materials	materials/teorkat-vvedenie/LENTA-L2/faza2.md	33426
nejroset	kursy-materials	materials/teorkat-vvedenie/LENTA-L2/faza3.md	8842
nejroset	kursy-materials	materials/teorkat-vvedenie/LENTA-L2/lenta.md	93085
nejroset	kursy-materials	materials/teorkat-vvedenie/MAT-KOSTYAK.md	365308
nejroset	kursy-materials	materials/teorkat-vvedenie/MAT-KOSTYAK/mat-kostyak.md	365308
nejroset	kursy-materials	materials/teorkat-vvedenie/PODSTROCHNIK-TZ.md	9783
nejroset	kursy-materials	materials/teorkat-vvedenie/RABOCHIY-L2.md	11968
nejroset	kursy-materials	materials/teorkat-vvedenie/RAZMETKA-L2.md	27841
nejroset	kursy-materials	materials/teorkat-vvedenie/SHTAB.md	563
nejroset	kursy-materials	materials/teorkat-vvedenie/TZ-animacii.md	23280
nejroset	kursy-materials	materials/teorkat-vvedenie/UPRAZHNENIYA-L1.md	17642
nejroset	kursy-materials	materials/teorkat-vvedenie/VNESHNIE-RESURSY.md	7313
nejroset	kursy-materials	materials/teorkat-vvedenie/ZAPUSK-dovodka-L2.md	7564
nejroset	kursy-materials	materials/teorkat-vvedenie/raskadrovka/teksty/A-krasivaya.md	141432
nejroset	kursy-materials	materials/teorkat-vvedenie/raskadrovka/teksty/B-yazyk.md	8922
nejroset	kursy-materials	materials/teorkat-vvedenie/raskadrovka/teksty/C-zapret-retrakt.md	15419
nejroset	kursy-materials	materials/teorkat-vvedenie/raskadrovka/teksty/D-zapret-estestvennost.md	8769
nejroset	kursy-materials	materials/teorkat-vvedenie/raskadrovka/teksty/E-dva-mira.md	13576
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/KAK-POLZOVATSYA.md	6495
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/PRAVKI.md	150316
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-1-macwhisper-syroj.md	43432
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-1-razbor.md	26542
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-1-syroj.md	41782
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-2-macwhisper-syroj.md	61366
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-2-syroj.md	63151
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-3-macwhisper-syroj.md	25333
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-3-syroj.md	25083
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-4-macwhisper-syroj.md	9810
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-4-syroj.md	12682
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-5-macwhisper-syroj.md	23206
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-5-syroj.md	29199
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-6-macwhisper-syroj.md	12444
nejroset	kursy-materials	materials/teorkat-vvedenie/repeticia/akt-6-syroj.md	14191
nejroset	kursy-materials	materials/teorkat-vvedenie/src/SPEC.md	6480
nejroset	kursy-materials	materials/teorkat-vvedenie/src/brief.md	2047
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s01-pd.md	960
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s01.md	869
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s02.md	1297
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s04.md	449
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s05.md	812
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s06.md	725
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s07-pd.md	1561
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s07.md	677
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s08-pd.md	1773
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s08.md	690
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s09-pd.md	1569
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s09.md	1305
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s10.md	750
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s11.md	1250
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s12-pd.md	1438
nejroset	kursy-materials	materials/teorkat-vvedenie/src/content/s12.md	768
nejroset	kursy-materials	materials/teorkat/lekciya-1-chto-ne-pomestilos.md	9411
nejroset	kursy-materials	materials/teorver-vvedenie/DAJDZHEST-istochnikov.md	45346
nejroset	kursy-materials	materials/teorver-vvedenie/MATERIAL-l1.md	118229
nejroset	kursy-materials	materials/teorver-vvedenie/MATERIAL-l345.md	198387
nejroset	kursy-materials	materials/teorver-vvedenie/SITUACII.md	50648
nejroset	kursy-materials	materials/teorver-vvedenie/START-HERE.md	4392
nejroset	kursy-materials	materials/teorver-vvedenie/TZ.md	22852
nejroset	kursy-materials	materials/teorver-vvedenie/istochniki/MANIFEST.md	9545
nejroset	kursy-materials	materials/teorver-vvedenie/istochniki/VYCHITANO.md	37337
nejroset	kursy-materials	materials/teorver-vvedenie/plan/src/l1.md	34321
nejroset	kursy-materials	materials/teorver-vvedenie/plan/src/l2.md	34129
nejroset	kursy-materials	materials/teorver-vvedenie/plan/src/l3.md	16658
nejroset	kursy-materials	materials/teorver-vvedenie/plan/src/l4.md	18738
nejroset	kursy-materials	materials/teorver-vvedenie/plan/src/l5.md	16459
nejroset	kursy-materials	materials/ucheniki/METOD.md	13739
nejroset	kursy-materials	materials/ucheniki/PRIYOM.md	5685
nejroset	kursy-materials	materials/ucheniki/START-HERE.md	8847
nejroset	kursy-materials	materials/ucheniki/_TEMPLATE-uchenik/PROFIL.md	1990
nejroset	kursy-materials	materials/ucheniki/_TEMPLATE-uchenik/START-HERE.md	1996
nejroset	kursy-materials	materials/ucheniki/danya/PROFIL.md	27777
nejroset	kursy-materials	materials/ucheniki/danya/START-HERE.md	3137
nejroset	kursy-materials	materials/ucheniki/danya/zanyatiya/zanyatie-05.md	691
nejroset	kursy-materials	materials/ucheniki/maksim/PROFIL.md	13461
nejroset	kursy-materials	materials/ucheniki/maksim/START-HERE.md	2548
propushchena-ne-russkaya	009e234838	~/Книги/Прочее/статьи/0907.3254v1.pdf	103088
propushchena-ne-russkaya	00fb2d536d	~/Книги/Вероятность/probability_cheatsheet.pdf	12093
propushchena-ne-russkaya	013150f08d	~/Книги/Вероятность/Ширяев - Броуновское движение и винеровская мера.pdf	83
propushchena-ne-russkaya	04e53546df	~/Книги/Прочее/timorin.pdf	40839
propushchena-ne-russkaya	05092fddb7	~/Книги/Вероятность/Кружок по теории вероятностей.pdf	83
propushchena-ne-russkaya	05cfddcfe7	~/Книги/Вероятность/Hawkins - Ergodic Dynamics.pdf	172003
propushchena-ne-russkaya	0888ace08b	~/Книги/Вероятность/vvedenie_v_ehrgodicheskuyu_teoriyu.pdf	83
propushchena-ne-russkaya	0bfc97a030	~/Книги/Прочее/книги/odds_report.pdf	20343
propushchena-ne-russkaya	0e11dd31c5	~/Книги/Графы/Notes 08. Trees.pdf	33465
propushchena-ne-russkaya	0fec99673e	~/Книги/Комбинаторика/Hilton, Pedersen - 105 Catalan Numbers.pdf	5
propushchena-ne-russkaya	11a49f56b6	~/Книги/Комбинаторика/Sagan - The Symmetric Group.pdf	139977
propushchena-ne-russkaya	124baefb79	~/Книги/Вероятность/entropypost.pdf	55671
propushchena-ne-russkaya	15c7e83f28	~/Книги/Научпоп/Васютинский - Золотая пропорция.pdf	83
propushchena-ne-russkaya	16a82857c6	~/Книги/Прочее/статьи/Ai.pdf	7854
propushchena-ne-russkaya	1a91cd2571	~/Книги/Научпоп/математические изюминки.pdf	83
propushchena-ne-russkaya	202e23abc6	~/Книги/Комбинаторика/cours_imsc16_ch2a.pdf	723
propushchena-ne-russkaya	2078628651	~/Книги/Комбинаторика/Johnston.pdf	8054
propushchena-ne-russkaya	2105979c66	~/Книги/Прочее/книги/4377-course-notes.pdf	138055
propushchena-ne-russkaya	216ba084ab	~/Книги/Логика и множества/set.pdf	27855
propushchena-ne-russkaya	24dc4250e8	~/Книги/Вероятность/Колмогоров Введените в теорию вероятностей.pdf	215594
propushchena-ne-russkaya	2575ea42dc	~/Книги/Геометрия_Топология/symplectic_topology_notes.pdf	115017
propushchena-ne-russkaya	25ed85d9a1	~/Книги/Геометрия_Топология/Symplectic_topology_in_the_nineties.pdf	73797
propushchena-ne-russkaya	2b43cd5c81	~/Книги/Комбинаторика/Стенли - Перечислительная комбинаторика. Том 1.pdf	83
propushchena-ne-russkaya	2c76e47a04	~/Книги/Вероятность/Пятьдесят занимательных вероятностных задач с решениями.pdf	83
propushchena-ne-russkaya	2d2c92569f	~/Книги/Вероятность/vatutin-l1-2.pdf	28189
propushchena-ne-russkaya	2fa866cd68	~/Книги/Комбинаторика/chung-feller-slides.pdf	21341
propushchena-ne-russkaya	34a1494713	~/Книги/Комбинаторика/Catalan Objects.pdf	12432
propushchena-ne-russkaya	34c50ff0fd	~/Книги/Прочее/статьи/mp-12-pages-5.pdf	4550
propushchena-ne-russkaya	35254b4a44	~/Книги/Прочее/10253-PDF file-37665-2-10-20210923.pdf	37118
propushchena-ne-russkaya	3576eb0c47	~/Книги/Комбинаторика/Koshy - Fibonacci and Lucas Numbers with Applications. Volume 2.pdf	112256
propushchena-ne-russkaya	3af7009419	~/Книги/Прочее/статьи/mp170.pdf	11514
propushchena-ne-russkaya	3c89c70c05	~/Книги/Прочее/i5127139.pdf	6
propushchena-ne-russkaya	422b1fe384	~/Книги/Комбинаторика/Bona - A Walk Through Combinatorics.pdf	163701
propushchena-ne-russkaya	428c2add21	~/Книги/Комбинаторика/cours_imsc16_ch1a.pdf	555
propushchena-ne-russkaya	493b923c44	~/Книги/Прочее/книги/ap-calculus-bc-practice-exam-2012.pdf	72327
propushchena-ne-russkaya	4a5b0dd04d	~/Книги/Прочее/thesis.pdf	72918
propushchena-ne-russkaya	4dbc469ae9	~/Книги/Вероятность/стохастический мир.pdf	250811
propushchena-ne-russkaya	532f4fea0b	~/Книги/Вероятность/Gorroochurn-Thirteen correct solutions to the “Problem of Points” and their histories.pdf	7973
propushchena-ne-russkaya	57fe5bb180	~/Книги/Вероятность/Алон, Спенсер - Вероятностный метод.pdf	83
propushchena-ne-russkaya	58093ba1e2	~/Книги/Прочее/книги/pitman_CSP.pdf	178812
propushchena-ne-russkaya	61958328a1	~/Книги/Научпоп/Сосинский А.Б. - Узлы. Хронология одной математической теории.pdf	83
propushchena-ne-russkaya	627fba2ac2	~/Книги/Вероятность/Синай Я.Г. - Введение в эргодическую теорию.pdf	83
propushchena-ne-russkaya	62cd8b1dc7	~/Книги/Вероятность/Секей Парадоксы в теории вероятности.pdf	83
propushchena-ne-russkaya	631d28b0df	~/Книги/Комбинаторика/Комбинаторика Курс.pdf	137969
propushchena-ne-russkaya	64a9ca4fef	~/Книги/Прочее/2015-16.pdf	5262
propushchena-ne-russkaya	65980e86e0	~/Книги/Комбинаторика/Stanley - Catalan Numbers.pdf	130834
propushchena-ne-russkaya	685c9c493c	~/Книги/Графы/Benjamin, Chartrand, Zhang - The Fascinating World of Graph Theory.pdf	179446
