id,title,authors,date,source_name,category,type,area,url,summary,breadth_score,significance_score,tags,notes,retrieved_at
b298c8beaab314e1,Wittgensteinian aphorism (after six hours spent in the company of college undergraduates),JSE,2026-05-20,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/05/20/wittgensteinian-aphorism-after-six-hours-spent-in-the-company-of-college-undergraduates/,"If something is the case, it is low-key the case.",2,2,type:blog,,2026-07-10T04:39:49
93b3113b753ce981,Roger Brown on “Ms.”,JSE,2026-05-18,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/05/18/roger-brown-on-ms/,"In the fall of 1992, my senior year of college, I took a seminar on Social Psychology of Language with Roger Brown. (Roger Brown the psychologist, not Roger Brown the painter, one of my very favorites since I saw this ex",2,2,type:blog,,2026-07-10T04:39:49
ae2894848f89dc9a,“My hatred of you has turned to pity”,JSE,2026-05-10,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/05/10/my-hatred-of-you-has-turned-to-pity/,"“I had been for the past year an editor of a new encyclopedia, and a hack who had been fired, after turning in several poor and inaccurate articles (he cribbed from older encyclopedias, and even his cribbing was mixed up",2,2,type:blog,,2026-07-10T04:39:49
f83bc3be0ca5073e,Blank life,JSE,2026-05-05,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/05/05/blank-life/,"“Like a snail I have lived in a small shell, which I found snug and comfortable, yet longed to desert often to inhale outside atmosphere. Each time I thrust my tentacle out, I felt it touching something unfriendly and dr",2,2,type:blog,,2026-07-10T04:39:49
9f95b04074a8a9b2,Ellenberg-Li-Shusterman,JSE,2026-04-29,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/29/ellenberg-li-shusterman/,A photo to go with this old paper.,2,2,type:blog,,2026-07-10T04:39:49
ad57913194af6673,Alices,JSE,2026-04-13,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/13/alices/,It’s weird that the plural of Alex and the plural of Alice are both “Alices.” Sort of a base/basis problem.,2,2,type:blog,,2026-07-10T04:39:49
b48a40b7bb0e1b69,Minor Epiphany Concerning the World Columbian Exposition of 1894 and John Hughes,JSE,2026-04-08,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/08/minor-epiphany-concerning-the-world-columbian-exposition-of-1894-and-john-hughes/,"It was felt that the 1894 exposition in Chicago needed a big iron monument to rival the Eiffel Tower, and a man named George Washington Gale Ferris had the decisive insight that what the occasion demanded was not a needl",2,2,type:blog,,2026-07-10T04:39:49
a683a33c00e02fbe,"Brewers 8, Red Sox 6",JSE,2026-04-07,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/07/brewers-8-red-sox-6/,"I was in Boston for Pesach and stuck around an extra day because some more Wisconsinites, the mighty Milwaukee Brewers, were also coming into town to play the Boston nine. CJ and I took in the game with friend of the blo",2,2,type:blog,,2026-07-10T04:39:49
dd608141067a4998,Armiversary,JSE,2026-04-06,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/06/armiversary/,"Twenty years ago this week (I thought it was twenty years ago today, but I just went back and checked and it was April 3, 2006) I fell down a flight of stairs at MSRI and broke the absolute fuck out of my left elbow. Kno",2,2,type:blog,,2026-07-10T04:39:49
b806e49426edea45,The College Boy and His Problems,JSE,2026-04-05,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/05/the-college-boy-and-his-problems/,"“The High School Boy and His Problems” (pdf at link) is a 1921 book by Thomas Arkle Clark, Dean of Men at the University of Illinois. I think “The High School Boy and His Problems” would be an amazing band name; I, the f",2,2,type:blog,,2026-07-10T04:39:49
b97c2b8dc1d6dfde,Curse of the Badgerino,JSE,2026-04-03,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/04/03/curse-of-the-badgerino/,"Not long after Wisconsin’s ignominious elimination from the NCAA men’s basketball tournament, Duke gets knocked out too, on a wild half-court shot from a UConn freshman with 0.4 seconds left in the game. AB and I were in",2,2,type:blog,,2026-07-10T04:39:49
0cb98858a527874b,Sad Badgers,JSE,2026-03-20,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/03/20/sad-badgers/,"Since 2013, a 12 seed has upset a 5 seed in the first round of the NCAA men’s basketball tournament 20 times. Four out of those 20 games were lost by Wisconsin.",2,3,"high-signif,type:blog",,2026-07-10T04:39:49
583e1966451e8919,In which my daughter invents science,JSE,2026-03-10,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/03/10/in-which-my-daughter-invents-science/,"While we ate our pizza I was talking with AB about differential equations, which they’re about to start doing in calculus. We talked about y’=y. “This is why populations grow exponentially,” I explained, “because their g",3,2,"expository,legible,type:blog",,2026-07-10T04:39:49
e1915fc6559dd50f,The Irrational Decision,JSE,2026-03-09,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/03/09/the-irrational-decision/,"Ben Recht‘s book The Irrational Decision: How We Gave Computers the Power to Choose for Us comes out tomorrow! I was privileged to get my copy early. And if you want an opinionated, informed, no-bullshit take on what opt",3,2,"legible,type:blog",,2026-07-10T04:39:49
46d6cef757f4d3a2,In which I flex music knowledge for my daughter,JSE,2026-03-09,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/03/09/in-which-i-flex-music-knowledge-for-my-daughter/,"A nice but unfamiliar power-pop number came on in the pizzeria where we were having lunch. “I like this,” I said. “It sounds it’s from around 2005, kind of a Fountains of Wayne sound.” Indeed, this song came out in 2005,",2,2,type:blog,,2026-07-10T04:39:49
1a3588c29c26816e,The ex-prospect who only hit homers,JSE,2026-03-04,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/03/04/the-ex-prospect-who-only-hit-homers/,"Vance Honeycutt is 22 years old and already widely considered a bust. Lots of power in college, Orioles’ first-round draft pick in 2024, but has a gigantic hole in his swing and spent 2025 striking out all the time, absu",2,3,"high-signif,type:blog",,2026-07-10T04:39:49
08b2059dcacd4494,Two small appreciations of the culture of France,JSE,2026-03-03,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/03/03/two-small-appreciations-of-the-culture-of-france/,,2,2,type:blog,,2026-07-10T04:39:49
19ebf703c2a668da,Networking and granfallooning,JSE,2026-02-27,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/27/networking-and-granfallooning/,It has come to my attention that students at prestigious universities are referring to the practice of cold-emailing alums of their school and asking for Zoom calls to discuss possible summer internships as “networking.”,2,2,type:blog,,2026-07-10T04:39:49
130215ba1d9de7c2,In which I rescue Harvard’s grading system,JSE,2026-02-25,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/25/my-plan-to-fix-harvards-grading-system/,"The Harvard faculty is proposing to hard-cap A’s at 20% per course, leading to an undergraduate crashout the good old Yard has not seen the likes of since,the dining hall discontinued the Chickwich. I am in cold hard pri",2,2,type:blog,,2026-07-10T04:39:49
f884ccd0d4b26de7,As an old calculus professor of mine used to say,JSE,2026-02-22,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/22/as-an-old-calculus-professor-of-mine-used-to-say/,"“The Mean Value Theorem — it wears many different sheepskins, but it is always the same wolf.” I love this, despite not knowing exactly what he meant! It helps to hear it in a Polish accent. (The professor was Piotr Miku",2,2,type:blog,,2026-07-10T04:39:49
dc9e6be27e31ce62,Waiting for Godot (Gen-X rewrite),JSE,2026-02-18,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/18/waiting-for-godot-gen-x-rewrite/,"Here’s a good use case for LLMs — they are quite good at recovering the text from files you saved on a Macintosh word processor in the early 90s and have been transporting from computer to computer ever since, despite th",2,2,type:blog,,2026-07-10T04:39:49
963fc7f156038325,Yankees Outright Yanquiel Fernandez,JSE,2026-02-16,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/16/yankees-outright-yanquiel-fernandez/,How could they do this to a guy whose name literally means “Yankee of God?”,3,2,"legible,type:blog",,2026-07-10T04:39:49
d6922424acc941a2,Luck or loveliness,JSE,2026-02-10,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/10/luck-or-loveliness/,"So pretty. I like the life I’ve had but also in some ways I wish I had been in New Zealand playing with the Tall Dwarfs in 1981 instead of being a 10-year-old in the suburbs of Washington, DC.",2,2,type:blog,,2026-07-10T04:39:49
358666ca600abdc6,"Now pitching, Cadeler Wellvich",JSE,2026-02-06,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/06/now-pitching-cadeler-wellvich/,"Barring any last-minute moves, and despite being linked to just about every big-name pitcher on the free-agent market, the Orioles will go into 2026 as they left 2025, without a clear #1 starter. Depth, though, they have",2,2,type:blog,,2026-07-10T04:39:49
a5f3a3359be285db,"George Birkhoff, faces made of lines",JSE,2026-02-04,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/04/george-birkhoff-faces-made-of-lines/,Look at this cutie! This is from a 1940 paper by George Birkhoff. It concerns the question of what pictures can be drawn on a sheet of notebook paper if you can only put straight lines on the page. Alternatively — the no,2,2,type:blog,,2026-07-10T04:39:49
8dd6db4ab0e9d63d,What’s the entropy of a random integer?,JSE,2026-02-03,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/02/03/whats-the-entropy-of-a-random-integer/,"Surely people have thought about this but I couldn’t find anything on a short search. The question: let n be a random integer, say in [N,2N]. It factors as the product of p_i^a_i. So you can think of the proportion of n ",3,2,"cross-field,type:blog",,2026-07-10T04:39:49
570ea40eb5a88493,It’s a good old-fashioned Wisconsin booger-freezer out there!,JSE,2026-01-19,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/19/its-a-good-old-fashioned-wisconsin-booger-freezer-out-there/,"One of my favorite weather sayings. And I ran into a neighbor on my way home from the errand I was running so I got to say it in person, always a treat. 3 degrees Fahrenheit, sunny and windy in Madison right now, really ",2,2,type:blog,,2026-07-10T04:39:49
40f2186b26208b15,Dick Gross,JSE,2026-01-18,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/18/dick-gross/,"Dick Gross died last month. Much has already been written, and during his lifetime too, about his immense contributions to modern number theory. So I won’t try to cover that here — don’t need to. I want to say something ",2,2,type:blog,,2026-07-10T04:39:49
7af8ff20fc432635,If one is not to make a mess of life,JSE,2026-01-17,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/17/if-one-is-not-to-make-a-mess-of-life/,"“One must be fond of people and trust them if one is not to make a mess of life, and it is therefore essential that they should not let one down.” From E.M. Forster, “What I Believe.” Amen, amen, again and again. My moth",2,2,type:blog,,2026-07-10T04:39:49
4366cae35ef5eead,The encylopedia of triangle centers,JSE,2026-01-16,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/16/the-encylopedia-of-triangle-centers/,"72,000 different notions of the center of a triangle. I knew the incenter, the circumcenter, and the centroid. Those are indeed the first three. The fourth is the orthocenter. I guess, when I think about it, I knew the t",2,3,"high-signif,type:blog",,2026-07-10T04:39:49
32b07e75444603a7,Bruhat intervals that are large hypercubes,JSE,2026-01-12,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/12/bruhat-intervals-that-are-large-hypercubes/,"New paper up on the arXiv! With Nicolas Libedinsky, David Plaza, José Simental, Geordie Williamson, and (unofficially) Adam Zsolt Wagner. A bunch of algebraic combinatorists! And this is a combinatorics paper. It came ab",2,2,"announcement,type:blog",,2026-07-10T04:39:49
18a7f224ad9bbbb3,I’m holding out for the trigonometry of happiness,JSE,2026-01-10,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/10/im-holding-out-for-the-trigonometry-of-happiness/,,2,2,type:blog,,2026-07-10T04:39:49
a89319edc3636869,Dyadiku,JSE,2026-01-05,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/05/dyadiku/,"I made a game. It’s like Sudoku but dyadic. It’s called Dyadiku. Try it! I’m very interested to see whether people find it playable and fun — in particular, does it admit a boringly mechanical solving mechanism or does i",2,2,type:blog,,2026-07-10T04:39:49
c62538d6c4b514fe,Reaching the masses (not a Marxist post),JSE,2026-01-05,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/05/reaching-the-masses-not-a-marxist-post/,"Six popular math authors, including me, did a round-table interview for the Notices of the American Mathematical Society about talking about math to the non-academic public, or, as the Notices calls them for some reason,",2,2,type:blog,,2026-07-10T04:39:49
0a95d0e31061958a,Black Box Coat Factory,JSE,2026-01-03,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/03/black-box-coat-factory/,"I saw an ad today for the Burlington Coat Factory with music that rips off Black Box, “Everybody Everybody” so blatantly they ought to give the band free coats for life. On the one hand, this is shameless plagiarism — on",2,2,type:blog,,2026-07-10T04:39:49
f94c3e332e2e4cd8,Chowder was the national soup,JSE,2026-01-02,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2026/01/02/chowder-was-the-national-soup/,"“Chowder was the national soup, and in those times chowder was to be more eaten than drunk, for it was not the anaemic liquid which now sloshes so despairingly in restaurant bowls, but a thick and substantial mixture, co",3,2,"legible,type:blog",,2026-07-10T04:39:49
64727d1fbe3e897a,Merry Jewish Christmas!,JSE,2025-12-25,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/25/merry-jewish-christmas/,"The traditional celebration is Chinese food and a movie, so in that spirit: AB and I tried a new kind of dumpling on our recent trip to New York, sheng jian bao. These are soup dumplings, but with a thicker, crispier wra",2,2,type:blog,,2026-07-10T04:39:49
adeb898ff27f7711,Self-portrait with about one quarter of Richard Serra’s sculpture Equal,JSE,2025-12-23,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/23/self-portrait-with-about-one-quarter-of-richard-serras-sculpture-equal/,,2,2,type:blog,,2026-07-10T04:39:49
f548d3e5fcb699e8,Rusczyk wins a Bezos,JSE,2025-12-19,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/19/rusczyk-wins-a-bezos/,"A $5 million grant for my old friend Richard Rusczyk and the MATHCOUNTS foundation. Great news! Richard founded Art of Problem Solving, which is the only online math course platform I’ve ever found to be worth a damn. I ",2,2,type:blog,,2026-07-10T04:39:49
a907465684e20374,The American people have just one fixed idea,JSE,2025-12-19,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/19/the-american-people-have-just-one-fixed-idea/,"“The American people have just one fixed idea and, since that dominant thought is money, it follows that their spirit has a certain uniform and unpleasant dryness… prodigality is an unforgivable crime in the eyes of thes",2,2,type:blog,,2026-07-10T04:39:49
1d617b0d10a23e4c,"Save my life, I’m going down for the last time",JSE,2025-12-16,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/16/save-my-life-im-going-down-for-the-last-time/,Maybe this is just a blog where I post unimpeachably classic songs about begging to be saved.,2,2,type:blog,,2026-07-10T04:39:49
9d27be2911e1301b,"I said to myself, sit down",JSE,2025-12-15,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/15/i-said-to-myself-sit-down/,"Has it ever been done better than this? I do believe that we know right from wrong, and not because somebody instructed us. We do not always act on this knowledge, we’re not always even inclined to try. But we know!",2,2,type:blog,,2026-07-10T04:39:49
a6ee108e30934d95,How I know zombies aren’t real,JSE,2025-12-12,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/12/how-i-know-zombies-arent-real/,"This piece of marketing doggerel from McDonald’s, concerning their Xmas-special Grinch meal, is the most foully defiling attempt to imitate Dr. Seuss’s verse I’ve ever encountered. How I know zombies aren’t real is that,",3,2,"legible,type:blog",,2026-07-10T04:39:49
4ec988ac1ba21060,Pete Alonso is an Oriole,JSE,2025-12-11,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/11/pete-alonso-is-an-oriole/,The Baltimore Orioles have signed Madison Mallards legend Pete Alonso to a 5-year contract. $155 million. The biggest deal since (ulp) Chris Davis. He’ll wear Rafael Palmeiro and Anthony Santander’s #25. And Jay Gibbons’,2,2,type:blog,,2026-07-10T04:39:49
2f3e3f3d527035ab,One more on sphere packing/cap set/Turan,JSE,2025-12-07,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/07/one-more-on-sphere-packing-cap-set-turan/,"Just a couple more notes on this setup so I don’t forget. First of all, I set this up as a problem about G acting on G/H, i.e. G acting transitively on a set. But the transitivity is actually not critical. The group coul",2,3,"high-signif,type:blog",,2026-07-10T04:39:49
1a5928f3b5a129ff,"Larry Agran is the Paul Soglin of Irvine, CA",JSE,2025-12-07,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/07/larry-agran-is-the-paul-soglin-of-irvine-ca/,I remember Larry Agran because he was the dad of a college classmate of mine and he ran an outsider campaign for the Democratic nomination for President in 1992. I happened to look him up and learned that he’s still in p,2,2,type:blog,,2026-07-10T04:39:49
4a090e522b8bda67,So disappointing,JSE,2025-12-04,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/04/so-disappointing/,"A guy on the bus today was reading The Rose Field, the newest and last book of Philip Pullman’s Lyra series. I walked right up to him and said “So disappointing.” I somehow thought that the vague hand gesture I executed ",3,2,"legible,type:blog",,2026-07-10T04:39:49
fd2e776854c0712c,Another example: sets of arcs and loops with bounded intersection,JSE,2025-12-03,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/03/another-example-sets-of-arcs-and-loops-with-bounded-intersection/,Yet another example of the kind of problem that falls under the sphere packing / cap set / Turan umbrella I blogged about last week. Let G be SL_2(Z) and H be upper triangular matrices. Then G/H is identified with the se,2,2,type:blog,,2026-07-10T04:39:49
74d0de271ebacca6,“That’s an excellent question!”,JSE,2025-12-01,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/12/01/thats-an-excellent-question/,"Most commercial large language models are tuned to butter you up a little, or a lot, whenever you submit a query. “That’s an excellent question!” Well, OK, I guess I thought it was all right or I wouldn’t have typed it i",2,2,type:blog,,2026-07-10T04:39:49
2998e0be0cf86a0d,"Random Americans, ethnic stereotypes, and large language models",JSE,2025-11-30,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/30/random-americans-ethnic-stereotypes-and-large-language-models/,"I have been reading about the tendency of poll respondents to overestimate the size of small population subgroups (e.g. if you ask Americans what proportion of Americans are Jews, they’ll say about 25% on average) and I ",2,2,type:blog,,2026-07-10T04:39:49
74399886b62868bc,“Not Vegan”,JSE,2025-11-27,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/27/not-vegan/,"I saw a guy today wearing a hoodie that said “Not Vegan.” I’m not vegan either, not even close, but come on. This is like wearing a “Yankees Suck” shirt. I hate the Yankees too. But if what you put on your shirt is the t",2,2,type:blog,,2026-07-10T04:39:49
c144fc96f22e3339,Mathgiving,JSE,2025-11-27,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/27/mathgiving/,"Happy Thanksgiving to all my American readers, and hey, everyone else too — gratitude is global. In the US, this is the start of the season where people customarily think about their charitable gifts for the year, so her",2,2,type:blog,,2026-07-10T04:39:49
c7ffe9ea76eee1b1,I wrote about John von Neumann for the Free Press,JSE,2025-11-25,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/25/i-wrote-about-john-von-neumann-for-the-free-press/,"They asked me to do this piece as part of their series on great American immigrants. (Sorry, but it looks like this is paywalled for non-subscribers; I can’t see it, at any rate.) It was fun to write, especially to get a",2,2,type:blog,,2026-07-10T04:39:49
d06008d516ac9971,"Sphere packing, cap set, and the Turán problem are all the same thing",JSE,2025-11-24,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/24/sphere-packing-cap-set-and-the-turan-problem-are-all-the-same-thing/,"OK, they are not really the same thing. But I got you reading, right? Here’s the sense in which they’re all the same thing. Let G be a group and H < G a subgroup. Let m > 1 be an integer. Write Orb_m for the set of orbit",2,2,type:blog,,2026-07-10T04:39:49
1b79ed5d9f4f9d1b,"Madison West JV girls basketball: Regents 45, LaFollette Lancers 37",JSE,2025-11-20,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/20/madison-west-jv-girls-basketball-regents-45-lafollette-lancers-37/,"AB is playing JV basketball this year, and tonight was her first home game. Lots of parents, and even more impressive, lots of fellow students. A lot of school spirit at West HS! The game was close for most of the going,",2,3,"high-signif,type:blog",,2026-07-10T04:39:49
1199fb7f9dd2eed0,Let us now praise United Airlines,JSE,2025-11-08,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/08/let-us-now-praise-united-airlines/,"I did manage to get home last night from Providence, despite widespread cancellations and delays caused by the government shutdown de-staffing air traffic control. United was speedy, flexible, and informative under rapid",2,2,type:blog,,2026-07-10T04:39:49
aa7522aef4655602,I reviewed a book about the math foundations crisis for the New York Times,JSE,2025-11-07,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/11/07/i-reviewed-a-book-about-the-math-foundations-crisis-for-the-new-york-times/,"I thought the book had some interesting virtues but was also quite badly overwritten, and very confusing in its treatment of the mathematics. Here’s my review. For length reasons I wasn’t able to fit in all the material ",2,2,type:blog,,2026-07-10T04:39:49
08db73de70bfbb15,The golden age of not hitting triples,JSE,2025-10-31,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/31/the-golden-age-of-not-hitting-triples/,"In 2016 I wrote that the Orioles were setting “a fewest-triples record that may never be broken” by hitting only 6 triples in a full major league season. It was broken the next year by the Blue Jays, who hit only 5 tripl",2,3,"high-signif,type:blog",,2026-07-10T04:39:49
e3b2f12c2ac679e5,Triple chai,JSE,2025-10-31,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/31/triple-chai/,"I turned 54 yesterday, a number sometimes called “triple chai.” Chai, or חַי, is the Hebrew word for “life,” and the two letters that make it up are chet (the 8th letter) and yud (the 10th), giving the word a total numer",2,2,type:blog,,2026-07-10T04:39:49
1cb657f47c9f09c2,International Conference on Ancient Magic,JSE,2025-10-15,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/15/international-conference-on-ancient-magic/,"I have nothing to say about this, I just think it’s cool that Ohio State is hosting an International Conference on Ancient Magic this weekend. Open to the public! Go to this if you’re in Columbus and feeling eldritch!",2,2,type:blog,,2026-07-10T04:39:49
3025284569acf701,A favorite tactic of the self-identified iconoclast,JSE,2025-10-12,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/12/a-favorite-tactic-of-the-self-identified-iconoclast/,"A good line by Lauren Oyler, in a Harper’s article about the Goop Cruise: “A favorite tactic of the self-identified iconoclast is to argue that things that have already happened need, still, to happen.” I like the placem",2,2,type:blog,,2026-07-10T04:39:49
a695d586ec08a2c4,MacArthur Fellows: Wisconsin and Williams,JSE,2025-10-08,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/08/macarthur-fellows-wisconsin-and-williams/,"The 2025 MacArthur Fellows have been announced, and I’m very pleased that two of the 22 awardees are my UW-Madision colleagues: congratulations to Ángel F. Adames Corraliza from atmospheric and oceanic sciences, and Séba",2,2,"announcement,type:blog",,2026-07-10T04:39:49
4b95f998728464b7,This condition of ill-training,JSE,2025-10-05,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/05/this-condition-of-ill-training/,"This condition of ill-training is intensified considerably in an institution like the state university, because of the large number of technical students in attendance, many of whom are more interested in acquiring infor",2,2,type:blog,,2026-07-10T04:39:49
260563a9f21224c1,"Taylor Swift and Stephanie Burt, or: Life of a Harvard English Professor",JSE,2025-10-03,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/10/03/taylor-swift-and-stephanie-burt-or-life-of-a-harvard-english-professor/,"It’s Taylor Swift album day! We listened to it last night at 11pm central when it went live. Snap reaction from AB, for whom 1989 is apex Swift and the last two albums have been too moody and murky, is — this is a winner",2,2,type:blog,,2026-07-10T04:39:49
f7ac3ea6e4e33266,"Claudia Prieto, “Tus Ojos”",JSE,2025-09-30,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/09/30/claudia-prieto-tus-ojos/,"Claudia Prieto is a Venezuelan singer-songwriter about whom I know next to nothing except that she recorded this gorgeous song, “Tus Ojos,” in 2018. By the way, I found out about this song because it was playing in a res",2,2,type:blog,,2026-07-10T04:39:49
6da2aaa76bbf485e,To The Best of our Knowledge is finished,JSE,2025-09-27,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/09/27/to-the-best-of-our-knowledge-is-finished/,"The longtime Wisconsin Public Radio show To The Best of Our Knowledge airs its last episode this weekend. You can listen to the stream at that link or you can listen to it over the airwaves tomorrow with an FM receiver, ",3,2,"legible,type:blog",,2026-07-10T04:39:49
73a4f935726c2759,I gave a talk about machine learning and math,JSE,2025-09-26,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/09/26/i-gave-a-talk-about-machine-learning-and-math/,"I, too, spoke at the CMSA Big Data conference where this cool math bio talk took place. If you’ve seen me give a talk about math and machine learning lately, you’ve seen some of the slides in this talk, but if not, here’",2,2,type:blog,,2026-07-10T04:39:49
619f0d98bb7c3905,Social media hiatus,JSE,2025-09-24,Jordan Ellenberg — Quomodocumque,D,blog,теория чисел,https://quomodocumque.wordpress.com/2025/09/24/social-media-hiatus/,"I’m not sure whether readers of this blog have noticed, but I’m off social media — no Facebook, no Twitter, no Bluesky, I’ve dropped off my message boards, etc. A few thoughts on this, about a year in:",2,2,type:blog,,2026-07-10T04:39:49
